ID	index	answer	text	label
1325	170	Spanish Prime Minister S谩nchez	"Who extended the embargo until April 25, 2020?"	2
1326	171	South Sudan	Where was the first confirmed case of 2019 coronavirus disease reported?	2
1327	172	"Kuwait, Ethiopia, and St. Kitts and Nevis"	Which countries reported their first cases of 2019 coronavirus disease deaths?	2
1328	173	Sao Tome and Principe	Where was the first confirmed case of 2019 coronavirus disease reported?	2
1329	174	"Benan, Haiti"	Where was the first confirmed case of 2019 coronavirus disease reported?	2
1330	175	Shinzo Abe	"Who was the Prime Minister of Japan on April 7, 2020?"	2
1331	176	"10,000"	How many patients are in Japan in 2 weeks?	2
1332	177	"Malawi, Belize"	Where was the first case of 2019 coronavirus disease reported?	2
1333	178	Yemen	Where was the first confirmed case of 2019 coronavirus disease reported?	2
1334	179	"100,000"	"How many deaths worldwide were reported on April 11, 2020?"	2
1335	180	Burundi	Where was the first case of 2019 coronavirus disease death reported?	2
1336	181	Guinea	Where was the first case of 2019 coronavirus disease death reported?	2
1337	182	Swaziland	Where was the first case of 2019 coronavirus disease death reported?	2
1338	183	French Guiana	Where was the first case of 2019 coronavirus disease death reported?	2
1339	184	Equatorial Guinea	Where was the first case of 2019 coronavirus disease death reported?	2
1340	185	1 million	"What was the number of people diagnosed with New Coronary Pneumonia in the United States on April 28, 2020?"	2
1341	186	10	How many different variants has Severe Acute Respiratory Syndrome coronavirus 2 mutated into?	2
1342	187	Lion Rock	Where was the first case of 2019 coronavirus disease reported?	2
1343	188	Guinea-Bissau	Where was the first case of 2019 coronavirus disease reported?	2
1344	189	Chad	Where was the first case of 2019 coronavirus disease reported?	2
1345	190	"Maldives, Yemen"	Where was the first case of 2019 coronavirus disease reported?	2
1346	191	2-May-20	When was the first case of 2019 coronavirus disease reported in Tajik?	2
1347	192	South Ossetia	Where was the first confirmed case of 2019 coronavirus disease reported?	2
1348	193	six	"How many new cases of 2019 coronavirus disease were notified by the Wuhan Health Commission from May 10, 2020 to May 11, 2020?"	2
1349	194	New Coronavirus Nucleic Acid Screening	"What did Wuhan City issue on May 11, 2020?"	2
1350	195	12-May-20	When was the first confirmed case of 2019 coronavirus disease reported?	2
1351	196	13-May-20	On what date was the first confirmed case of 2019 coronavirus disease reported?	2
1352	197	South Sudan	Where was the first case of 2019 coronavirus disease reported?	2
1353	198	"Geneva, Switzerland"	Where was the World Health Assembly opened?	2
1354	199	$2 billion	How much did Xi Jinping pledge in aid to countries around the world over the next two years?	2
1355	200	194	How many member states endorsed Australia's proposal for an independent investigation into the traceability of the pneumonia virus?	2
1356	201	Zhao Lijian	Who reiterated Beijing's position at a press conference?	2
1357	202	deterioration in relations with China	What did Australia's insistence on pushing for an independent investigation lead to?	2
1358	203	Cheng Jingye	Who was China's ambassador to Australia?	2
1359	204	the WHO	Who passed the proposal for an independent investigation into the traceability of the pneumonia virus?	2
1360	205	23-May-20	When was the first case of death from 2019 coronavirus disease reported?	2
1361	206	Mozambique	Where was the first case of 2019 coronavirus disease reported?	2
1362	207	26-May-20	When was the first case of 2019 coronavirus disease reported in Western Sahara?	2
1363	208	"100,000"	How many deaths were reported in the United States in 2019?	2
1364	209	"131,000"	How many cases of coronavirus disease were reported in India?	2
1365	210	George Floyd	Who was killed by a white police officer?	2
1366	211	autopsy	In what report was George Floyd diagnosed with?	2
1367	212	31-May-20	On what date did Rwanda report its first case of death from 2019 coronavirus disease?	2
1368	213	20-Jun	When did Rwanda report its first case of death from 2019 coronavirus disease?	2
1369	214	More than 2 million	How many people were diagnosed with coronavirus disease in the United States in 2019?	2
1370	215	46	How many people had positive throat swabs?	2
1371	216	"Fengtai District, Beijing"	Where was war-time control initiated?	2
1372	217	36	How many new cases of indigenous 2019 coronavirus disease were diagnosed in Beijing?	2
1373	218	799	"How many confirmed cases were in Beijing as of June 20, 2020?"	2
1374	219	China-Africa solidarity	What did the People's Republic of China and some African countries hold a special summit on?	2
1375	220	Ant贸nio Guterres and WHO Director-General Desir�?Tan	Who was the UN Secretary-General invited to attend?	2
1376	221	Brazil	Where was the number of confirmed cases of coronavirus disease in 2019?	2
1377	222	10 million	How many confirmed coronavirus cases were reported in Brazil in 2020?	2
1378	223	3 million	How many people were diagnosed with coronavirus disease in the United States in 2019?	2
1379	224	Desmond Tan	Who announced the establishment of a Commission of Inquiry to investigate the 2019 coronavirus disease outbreak?	2
1380	225	Helen Clark	Who is chaired by the Commission of Inquiry?	2
1381	226	Lesotho	Where was the first case of 2019 coronavirus disease death reported?	2
1382	227	Namibia	Which country reported its first case of 2019 coronavirus disease death?	2
1383	228	Brazil and India	Which countries confirmed coronavirus cases in 2019?	2
1384	229	4 million	How many people were diagnosed with coronavirus disease in the United States in 2019?	2
1385	230	Uganda	Who reported its first case of 2019 coronavirus disease death?	2
1386	231	Sahrawi Arab Democratic Republic	Where was the first confirmed case of 2019 coronavirus disease reported?	2
1387	232	North Korea	Where was the first suspected case of 2019 coronavirus disease reported?	2
1388	233	Papua New Guinea	Where was the first case of 2019 coronavirus disease reported?	2
1389	234	Fiji	Which country reported its first case of 2019 coronavirus disease death?	2
1390	235	Vietnam	Where was the first case of 2019 coronavirus disease death reported?	2
1391	236	Toshihiko Seki	Who was diagnosed with New Crown Pneumonia in 2020?	2
1392	237	2 million	How many people were diagnosed with coronavirus in India in 2020?	2
1393	238	5 million	How many people were diagnosed with coronavirus disease in the United States in 2020?	2
1394	239	3 million	How many confirmed coronavirus cases were in Brazil in 2020?	2
1395	240	"100,000"	How many deaths were caused by coronavirus disease in Brazil in 2020?	2
1396	241	20 million	"How many people were diagnosed on August 10, 2020?"	2
1397	242	3 million	How many people were diagnosed with coronavirus disease in 2020?	2
1398	243	6 million	How many people were diagnosed with coronavirus disease in the United States in 2019?	2
1399	244	1 million	How many people were diagnosed with coronavirus disease in Russia in 2020?	2
1400	245	4 million	How many people were diagnosed with coronavirus disease in Brazil in 2020?	2
1401	246	India	Which country has the second highest number of confirmed cases in the world?	2
1402	247	169	How many votes did the United Nations General Assembly vote on the response to the 2019 coronavirus disease outbreak?	2
1403	248	UN Secretary-General's Global Ceasefire Initiative	What does the resolution support?	2
1404	249	5 million	How many confirmed coronavirus cases were in India in 2020?	2
1405	250	30 million	"How many people were diagnosed on September 17, 2020?"	2
1406	251	"200,000"	How many people died in 2019 in the United States?	2
1407	252	7 million	How many confirmed coronavirus disease diagnoses were in the United States in 2019?	2
1408	253	6 million	How many people were diagnosed with India 2019 Coronavirus disease?	2
1409	254	nearly half	"How many deaths are caused by the United States, India and Brazil?"	2
1410	255	UN Secretary-General Antonio Guterres	Who described the death toll as unimaginably high?	2
1411	256	2 million	How many people died from the disease before the vaccine could be widely used?	2
1412	257	100 million	How many new coronavirus rapid test agents will be provided to low- and middle-income countries?	2
1413	258	Donald Trump	Who announced on Twitter that he and his wife Melania were diagnosed with 2019 coronavirus disease?	2
1414	259	"100,000"	How many people were diagnosed with 2019 coronavirus disease?	2
1415	260	Solomon Islands	Where was the first confirmed case of 2019 coronavirus disease reported?	2
1416	261	Japan	Which country surpassed China in the number of confirmed coronavirus cases in 2019?	2
1417	262	5 million	How many people died in Brazil in 2020?	2
1418	263	7 million	How many people were confirmed in India in 2020?	2
1419	264	12-Oct-20	On what date did Dutch researchers report the death of an 89-year-old woman in the Netherlands?	2
1420	265	secondary infection death	What is the first reported case of the COVID-19 virus?	2
1421	266	more than 20	How many cases of secondary infection had been reported worldwide?	2
1422	267	8 million	How many people were diagnosed with coronavirus disease in the United States in 2019?	2
1423	268	40 million	How many confirmed coronavirus diagnoses were recorded in the United States in 2020?	2
1424	269	Sophie Wilm猫s	"Who was diagnosed with New Crown Pneumonia on October 18, 2020?"	2
1425	270	1 million	How many people were diagnosed with Argentina 2019 Coronavirus disease?	2
1426	271	Jens Spahn	Who confirmed the diagnosis of New Crown Pneumonia?	2
1427	272	Spain and France	Which countries confirmed the diagnosis of New Crown Pneumonia?	2
1428	273	"510,000"	"How many people were diagnosed with coronavirus disease on October 23, 2020?"	2
1429	274	Anze Logar	"Who was diagnosed with New Crown Pneumonia on October 23, 2020?"	2
1430	275	Andrzej Duda	"Who was diagnosed with New Crown Pneumonia on October 23, 2020?"	2
1431	276	1 million	How many people were diagnosed with France 2019 Coronavirus disease?	2
1432	277	Vitaly Klitschko	Who was the mayor of Kiev?	2
1433	278	Newcastle Pneumonia	What was Ekrem Imamoglu's name?	2
1434	279	Colombia	In what country was the 2019 Coronavirus disease confirmed in more than 1 million people?	2
1435	280	Boiko Borisov	"Who was diagnosed with New Coronary Pneumonia on October 25, 2020?"	2
1436	281	Silas	"Who was diagnosed with New Coronary Pneumonia on October 27, 2020?"	2
